province,city,price,living_space,bathroom_number,bedroom_number,built_year,year,Bangkok,NakhonPathom,Nonthaburi,PathumThani,SamutPrakarn,SamutSakhon
Bangkok,Watthana,8990000,35,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,8990000,35,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,8990000,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8990000,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8990000,43,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Kho Laem,8990000,78,2,2,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,77,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,77,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,77.8,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,78,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,78,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8990000,78,2,2,2012,10,1,0,0,0,0,0
Bangkok,Din Daeng,8990000,65,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8990000,55.12,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong San,8990000,70,2,2,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,55,2,2,2017,5,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,45,2,2,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,46,2,2,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,46,2,2,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,46,2,2,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8990000,46,2,2,2021,1,1,0,0,0,0,0
Bangkok,Phaya Thai,8990000,60,2,2,2014,8,1,0,0,0,0,0
Bangkok,Phra Khanong,8990000,62.6,2,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,8990000,52.37,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8990000,69,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8990000,59,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8990000,87.19,2,2,2020,2,1,0,0,0,0,0
Bangkok,Yan Nawa,8990000,81,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8989000,53,2,2,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,8985000,61,2,2,2022,0,1,0,0,0,0,0
Bangkok,Watthana,8984674,30,1,1,2022,0,1,0,0,0,0,0
Bangkok,Bang Rak,8980000,33,1,1,2020,2,1,0,0,0,0,0
Bangkok,Ratchathewi,8980000,52,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,8980000,52,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8975400,32,1,1,2021,1,1,0,0,0,0,0
Bangkok,Khlong San,8970000,74,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8964000,34,1,1,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8961000,46,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8961000,46,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8960000,42,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,8960000,58,2,2,2020,2,1,0,0,0,0,0
Bangkok,Phaya Thai,8960000,60,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8958000,36,1,1,2022,0,1,0,0,0,0,0
Bangkok,Watthana,8952195,105,1,0,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,8950000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Kho Laem,8950000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,8950000,46,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,8950000,36,1,1,2016,6,1,0,0,0,0,0
Bangkok,Chatuchak,8950000,44,1,1,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,53,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,47,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,55,1,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,53,1,1,2020,2,1,0,0,0,0,0
Bangkok,Phaya Thai,8950000,50,1,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,8950000,46,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8950000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8950000,53.68,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8950000,30,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,31,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,42,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8950000,36,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8950000,51,1,2,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,8950000,52,2,2,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,8950000,54,2,2,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,8950000,55,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85.75,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,85.75,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8950000,86,2,2,2013,9,1,0,0,0,0,0
Bangkok,Phaya Thai,8950000,67,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8950000,99,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8950000,57,2,2,2018,4,1,0,0,0,0,0
Bangkok,Yan Nawa,8950000,99,2,2,2021,1,1,0,0,0,0,0
Bangkok,Suan Luang,8950000,168,3,3,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,8948329,56,1,2,2022,0,1,0,0,0,0,0
Bangkok,Phaya Thai,8948329,56,1,2,2022,0,1,0,0,0,0,0
Bangkok,Watthana,8946992,34,1,1,2017,5,1,0,0,0,0,0
Bangkok,Ratchathewi,8940000,60,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,8930000,55.5,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8930000,45,1,1,2016,6,1,0,0,0,0,0
Samut Prakarn,Bang Plee,8930000,90,2,2,2017,5,0,0,0,0,1,0
Bangkok,Watthana,8930000,60,2,2,2015,7,1,0,0,0,0,0
Bangkok,Khlong San,8929000,56,2,2,2020,2,1,0,0,0,0,0
Bangkok,Bang Rak,8925000,50,1,1,2016,6,1,0,0,0,0,0
Bangkok,Chatuchak,8923500,55,1,2,2019,3,1,0,0,0,0,0
Bangkok,Khlong Toei,8920000,36,1,1,2022,0,1,0,0,0,0,0
Bangkok,Watthana,8920000,63,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8918400,34,1,1,2021,1,1,0,0,0,0,0
Bangkok,Pathum Wan,8913000,64,1,1,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,8910000,35,1,1,2021,1,1,0,0,0,0,0
Bangkok,Khlong Toei,8910000,47,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8910000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,8910000,47,1,2,2020,2,1,0,0,0,0,0
Bangkok,Yan Nawa,8909000,99.5,2,2,2021,1,1,0,0,0,0,0
Bangkok,Watthana,8907000,32,1,1,2021,1,1,0,0,0,0,0
Bangkok,Chatuchak,8906500,55,2,2,2019,3,1,0,0,0,0,0
Bangkok,Chatuchak,8906500,55,2,2,2019,3,1,0,0,0,0,0
Bangkok,Phaya Thai,8905000,47,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8903000,60,2,2,2022,0,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,48,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,51,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,51,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,51,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,46.6,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,47,1,1,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,35,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,31,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,35,1,1,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,68,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,68,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,68,1,1,2012,10,1,0,0,0,0,0
Bangkok,Din Daeng,8900000,50,1,1,2015,7,1,0,0,0,0,0
Bangkok,Din Daeng,8900000,37,1,1,2020,2,1,0,0,0,0,0
Bangkok,Din Daeng,8900000,37,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,65,1,2,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,65,1,2,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,59,1,1,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52.86,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,53,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,59,1,2,2015,7,1,0,0,0,0,0
Bangkok,Khlong San,8900000,54.54,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,8900000,55,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,8900000,55,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,8900000,68.5,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,8900000,71.19,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45.02,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45.02,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45.02,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45.02,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,48,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,52,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,52.19,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,58,1,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,85,1,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,50,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45,1,0,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,35,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,35.6,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,35.6,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,38,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,46,1,1,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,34,1,1,2019,3,1,0,0,0,0,0
Bangkok,Min Buri,8900000,43,1,1,2014,8,1,0,0,0,0,0
Bangkok,Pathum Wan,8900000,47,1,1,2015,7,1,0,0,0,0,0
Bangkok,Pathum Wan,8900000,44,1,1,2016,6,1,0,0,0,0,0
Bangkok,Pathum Wan,8900000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Pathum Wan,8900000,53,1,1,2020,2,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,47,1,1,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,47,1,1,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,53,1,1,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,49,1,2,2016,6,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,52,1,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,52,1,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,52,1,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,52,1,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,48,1,2,2020,2,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,74,1,2,2020,2,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,52,1,1,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,51,1,1,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,55,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,55,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,37,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,45.62,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,34,1,1,2018,4,1,0,0,0,0,0
Bangkok,Sathon,8900000,61,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,47,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8900000,80,1,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8900000,41.4,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,46,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,52,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,53,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,42.23,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,46,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,53,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,55,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,55,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,35,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8900000,35,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8900000,44,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8900000,50,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,8900000,45,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,8900000,30,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,8900000,35,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,8900000,43,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,8900000,34,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8900000,34.4,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8900000,35,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8900000,35,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8900000,52,1,2,2020,2,1,0,0,0,0,0
Bangkok,Watthana,8900000,54,1,2,2020,2,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,8900000,60,2,2,2019,3,0,0,1,0,0,0
Nonthaburi,Muang Nonthaburi,8900000,60,2,2,2019,3,0,0,1,0,0,0
Bangkok,Bang Kho Laem,8900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,8900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Phlat,8900000,62.41,2,2,2018,4,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,61,2,2,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,8900000,61,2,2,2016,6,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,52,2,2,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,54.49,2,2,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,74.33,2,2,2020,2,1,0,0,0,0,0
Bangkok,Chatuchak,8900000,57,2,2,2021,1,1,0,0,0,0,0
Bangkok,Din Daeng,8900000,65,2,2,2015,7,1,0,0,0,0,0
Bangkok,Din Daeng,8900000,65,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,67,2,2,2012,10,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,56,2,2,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52.86,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52.86,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,53,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,53,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,53,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,56,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,59,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,60,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,89,2,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,52,2,2,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,54.5,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,8900000,60,2,2,2020,2,1,0,0,0,0,0
Bangkok,Khlong San,8900000,94.07,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,8900000,61,2,2,2015,7,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,53,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,46,2,2,2017,5,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,58,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,58,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,8900000,65,2,2,2018,4,1,0,0,0,0,0
Bangkok,Pathum Wan,8900000,71,2,2,2021,1,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,65,2,2,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,60,2,2,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,61,2,2,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,61.3,2,2,2014,8,1,0,0,0,0,0
Bangkok,Phaya Thai,8900000,65,2,2,2014,8,1,0,0,0,0,0
Bangkok,Phra Khanong,8900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,52.37,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,52.5,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,76,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,8900000,55,2,2,2021,1,1,0,0,0,0,0
Bangkok,Sathon,8900000,90,2,2,2012,10,1,0,0,0,0,0
Bangkok,Sathon,8900000,71,2,2,2013,9,1,0,0,0,0,0
Bangkok,Sathon,8900000,73,2,2,2013,9,1,0,0,0,0,0
Bangkok,Sathon,8900000,75,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,8900000,62,2,2,2015,7,1,0,0,0,0,0
Bangkok,Sathon,8900000,108,2,2,2015,7,1,0,0,0,0,0
Bangkok,Thon Buri,8900000,70,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,8900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,71,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,95,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,8900000,60,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,66,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,84,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,90,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,133,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,8900000,63,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8900000,63.84,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8900000,63.84,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8900000,65,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8900000,67.48,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,8900000,60,2,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,8900000,63,2,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,8900000,51,2,2,2020,2,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,99,2,3,2012,10,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,91.5,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,99,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,99,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,100,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,100,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,81,2,2,2018,4,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,82,2,2,2018,4,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,89,2,2,2021,1,1,0,0,0,0,0
Bangkok,Yan Nawa,8900000,89,2,2,2021,1,1,0,0,0,0,0
Bangkok,Watthana,8900000,123,3,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,8900000,123,3,3,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,8895519,71,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,8890000,49,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,8890000,45.02,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,8890000,38,1,1,2014,8,1,0,0,0,0,0
